source,model,storage,lock_status,price,condition,url,timestamp
ebay,iphone 13 pro,unknown,unlocked,449.95,Very Good - Refurbished,https://www.ebay.com/itm/305350882176?_skw=iPhone+13&epid=24049281120&hash=item471854b380:g:bc8AAOSwgAhloFo2&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eaPQs5FKz3MkCgO0dJCBs86TqQ9BN%2BlhjinCQ0UGhrZjDkhsJ8EEbjuq2k1mUGIi6o0SjR2xCp2CtjMe0Zu9HukeIMrgeKTyVbfCwD3MY3hyL74mDV7hiMbXanbLGl0UioycjsM8YpTPEHH59lUaVe6yOhzqGOhQZcPSr3nijgITK%2B8Dbe8EVFaFHZTe%2B3YLVUxMTyy%2FsI4rcFmmVu7IXXWOqgqFJQxKaONa5GT%2BqW6g%3D%3D%7Ctkp%3ABk9SR86E19jqZQ,2025-06-09 12:34:14.430221
ebay,iphone 13,128GB,unknown,208.99,Excellent - Refurbished,https://www.ebay.com/itm/177051021758?_skw=iPhone+13&epid=22072665462&hash=item29391031be:g:HaMAAOSwWn9oD8e4&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cl%2FZAJQiuL6yGFX7gpb6roHVhWifI2kX2IWHcZnnwzIRq1Kl%2BGBmm3XbpNn8qoB8wiEzwXNoFQi4eYGVoXWcw3DS4JNIbjrqnGkRtsbjX%2F9fOhySMvs6tGyIDGg%2BTqSR%2FH%2FCySj1ujXL5sf9wxP9Vz8AycdeFLiukrsnrDHZkeXH6XPLkJN6ayzhBG8F6VWFXizwvHFg2ww5lqAja4Wz52v0rw%2Fwm54PjhgDb1pBNH1g%3D%3D%7Ctkp%3ABk9SR86E19jqZQ,2025-06-09 12:34:14.431524
ebay,iphone 13,128GB,unlocked,265.0,Pre-Owned,https://www.ebay.com/itm/306343977357?_skw=iPhone+13&hash=item475386218d:g:GtkAAeSwF7toRvuE&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eKya8LB3De2aMBpVHLawTqXEUsTACbr0Z6jnsl8PEE8NQv3Vml9Mbz1S705T%2BpI3Kv72qz5iAoSGjiUwfkDey%2Ff4xneq%2F9xoISeRNELkM2nUBzsG9CbQzpbgMMagzLB9Q2gAxIiwQ2GjxbRmVkrJY%2BXrh%2FglBg3dUHZ441OPzRtSR8S1Ry1a0ExhGfZxlIeYGXUY8Low39ppqK%2B1hRXEVEmEXP0Q%2Fj3Z0yBGux8Q5MGlOQaZ0pDn%2FW%2FJvQJE2hd%2B43wogYTU3mnzOCffEcb13J%7Ctkp%3ABk9SR86E19jqZQ,2025-06-09 12:34:14.431524
ebay,iphone 13,128GB,unlocked,444.95,Brand New,https://www.ebay.com/itm/225505602327?_skw=iPhone+13&epid=8049288614&hash=item34812e6b17:g:C4QAAOSwOf5kJ46s&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eIGQZ%2F1sAvquI2AITyYq%2BkYejslLhz9G5eoMZpxRRRlLGlt0uVx--G7UXKcRlefAEqLKHZ6BjcuDk1HH2Jr%2BzV785%2BCBG%2FDSkzwxRnZPoU5eAKI1UW6lQ%2BUtppaFoX%2FtGaab2Zo6SbA8TFDG%2B7%2BV9O84e0N80GhlptFL58ho8fle9eQHN8xZbg9to3QHQsy4cACSA%2FOzDUKYupNjZcfOTCYk8sUel1cTbz5BnGXoUTkA%3D%3D%7Ctkp%3ABk9SR86E19jqZQ,2025-06-09 12:34:14.432527
ebay,iphone 13 mini,128GB,unlocked,197.95,Pre-Owned,https://www.ebay.com/itm/256934679795?_skw=iPhone+13&epid=5049289969&hash=item3bd28014f3:g:9qUAAOSwBURoAqeq&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cvNODyqHo0s8N%2B%2BbKxMRc6FOKr7EKXB9qdx0E9IskFMsL8XPiwc1PL82QaDRawyFLyG%2BRMe9RhkgwG4RxmpdYVNKtkM7s%2FjkkjjKeupXUz9HsVHdxmZ88Gljq6iYRJmMyw7sgN8cAN5ylW%2B9MUxlbTdQcWY366E4g5K72j2C%2FlyfZeOVAfgTUe2HcW2ZDPnc9bjR3AWnNmBbc68y7JOnTc6%2BSVn1XPF4FxSIP7fFBqibNV101LDG11W%2FYfeF%2BghQp2lWgGEHK2ygIocIjcjr0f%7Ctkp%3ABk9SR86E19jqZQ,2025-06-09 12:34:14.433031
ebay,iphone 13,128GB,unknown,269.0,Pre-Owned,https://www.ebay.com/itm/326628454626?_skw=iPhone+13&epid=16064993658&hash=item4c0c92b0e2:g:9RUAAOSwvghoRu7T&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fNDgJDB%2BicqzojGrPJmSoDHO8jVMkV5hTOlhLZ387cWqWtsRew74k%2BPc0WqNmcLxmbdixZZWaOXi5cR6gHmGYNgaj4hnPN1OJGzVBuvhzdiGo4wbMZahjL8fQ7r8fky4RrKJr7%2FCMIi1JV%2B66PqOLLkh5MdmdMVWjwFV9Ank5N7usAjFzJmK9HUpEBk121Vxsfk4MMsKFi%2FXxGSQSDRUnLYpxmaYMZNH4yaAtq3Y5%2BtG50Afac3Xbv4ZVKL2HYZQaOEabnpDnJWLyyhM9cWhMh%7Ctkp%3ABk9SR86E19jqZQ,2025-06-09 12:34:14.433031
ebay,iphone 13 mini,128GB,unlocked,228.99,Good - Refurbished,https://www.ebay.com/itm/326556569619?_skw=iPhone+13&epid=27049276471&hash=item4c0849d013:g:hcAAAOSwBmBoERDD&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dGb2EZ2luVoLTXz7ViBii2kO2B0VhKkKU9cdNQXhmyJw412w1zeUp4OVvhZPgoF4kWSK8RUnqFTeelBVQBUbtNe0IOaov4XqnJvhuJY1cEoLG7J9GhfxGjdnmoM93x%2FqiMdd2Dh%2FXX%2BRdNR6GUnsX0FTHFdQMDU1O8BNgiQhm4wAsWjMg14DjT2gquh183a7x7zEH1VdzOmtMJT6Xck53FtAxmIn%2BPOIKLz61cSbHsSA%3D%3D%7Ctkp%3ABk9SR86E19jqZQ,2025-06-09 12:34:14.433031
ebay,iphone 13 pro max,128GB,unlocked,474.95,Excellent - Refurbished,https://www.ebay.com/itm/364027692443?_skw=iPhone+13&epid=10049287446&hash=item54c1bdc59b:g:V7EAAOSwbhFjLLxB&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fOukzQStCsQrwV16Dxdz0Dk%2FOZXBh6FRV2A9H08NAEEr3irIbIYf8XXFdJ5fbYsNzMK0q5xhHIkCKqboGEb9wc5uwWK%2FDQyHWAicpvoajPB88%2FTYs43SnlRsBOl4NtktIrV369gtkSCOabPJIW05%2FkfDR1NioUWZezJbKGSOFfMEakMUTGPBLiTvORnTLoY6ihYsvzYqO5xTPu4WVhH8VLpPbXFWgXDDlbOz8qzz%2BLqllB5yCgDXsCqab7k8BOwmesIKXHOcTaiTPDkblLSXRE%7Ctkp%3ABk9SR86E19jqZQ,2025-06-09 12:34:14.434037
ebay,iphone 13 mini,128GB,unknown,180.0,Pre-Owned,https://www.ebay.com/itm/127165923078?_skw=iPhone+13&hash=item1d9badff06:g:w~4AAOSwmnJoRwRD&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eDKycI4KNkHtjNyWYoGmIqfK5Jxdog8l2bmtlL1KqmMq%2FMRrVVTTFzNF7SGReEOF3Qfaf6nsA0YPXFVPCQL8MRAVUHjxZUKt5palSzo04XOTGIZ1xvGE1Xe%2B%2BVLwSKjMvWz11OT%2BDZBpBVcl2uHEJUlqPCjq2qbxFB3C6kD2ArxQrNcgHM%2FGNzzsx5RUxLrb3u9iFGGD9WGIsNWu%2FgDhp5F0kKpPJP4RLbXhrxShjpXw%3D%3D%7Ctkp%3ABk9SR86E19jqZQ,2025-06-09 12:34:14.435038
ebay,iphone 13,128GB,unknown,225.0,Pre-Owned,https://www.ebay.com/itm/177173447588?_skw=iPhone+13&hash=item29405c43a4:g:gggAAOSwrMxoRh7I&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fbOqviPfz4HMP9b2jKlygrQ%2FqgnTDNi%2FZwCLboJwhhr2MneJ%2FHJKR%2BNZq7QDhpgCFyQWI5ow2sc3PmSjFdgGEt2RHS8UExlR7m4uqJ%2B1K6JmcdWpN48pU1GX9cJ1kSqxhiKoT6FZYo6bP04XTcWDfbPHNQ9nfsDcygYfAQPbU56yDzxrYtvL8MGD9gEyT3X4lc88ZLnkjZkn%2Bxq6T4ggr9rdYw20YYu4p4O7l18f5v%2Bg%3D%3D%7Ctkp%3ABk9SR86E19jqZQ,2025-06-09 12:34:14.436040
ebay,iphone 13,128GB,unlocked,345.0,Open Box,https://www.ebay.com/itm/306343215352?_skw=iPhone+13&hash=item47537a80f8:g:dkEAAOSwxl9oRmtq&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cTNUqs8eo6umSm7dVLL7898CDOu2pUea%2BIxrMc7MKkMXRQNg0%2BfIL72b3IFDEUd6os0oh5HI8m2KYfKZO7oxCjoHmW4h9l7UzfNLSzyfVYvx9MmyzqrsaOV2bqHhk%2FnlUrZwSJ1SiCgjgZoLjp7r%2FWi5DfwVmOLMasy%2FrVhKZsmnAJoFu8XDa0lFZRXjU791HFS9MWh1bttIkGDcwM%2FYk2ab57zNbgCfARoaVunGBnTZEXoqIpuZtL18Y0wWB4tS06%2F04NkIIWG25H4jytg6pI%7Ctkp%3ABk9SR9CE19jqZQ,2025-06-09 12:34:14.436040
ebay,iphone 13,128GB,unknown,224.99,Very Good - Refurbished,https://www.ebay.com/itm/176486217749?_skw=iPhone+13&epid=11056674541&hash=item291765f815:g:iZIAAOSwyiFmn96f&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1f4%2F23kAsUudIPNOKhtszO3emEOwjGlyEEww72h8NHmJ3dA2xmFIt%2BKbGeoP%2BojOIkEUVk%2BxJM7aNL7tMoloxk4ED84c98tMb0WNBhldDU9E5s36OYxVZUU2IVEgO%2Fs74ZE%2BP9%2Fc6latue%2BFEz7WT4PHSAsLnvShPfQxRjgzQqKPOHSpr3hli9xSRwCyAYEuggI1YRiUH62aw1%2BAd48J1EWgmXw%2FPCQ19kzsNG7HafaGvqSvlQdo0NI%2BRsRIWoTE5ZZajQZ2TmMCr2mc2IFJOyJeYgpUSKWnYp6z%2F5dgCBEFw%3D%3D%7Ctkp%3ABk9SR9CE19jqZQ,2025-06-09 12:34:14.437491
ebay,iphone 13 pro,128GB,unlocked,127.19,Brand New,https://www.ebay.com/itm/365660184248?_skw=iPhone+13&epid=26049290840&hash=item55230b9eb8:g:uG8AAeSw9UhoQlsn&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dLSms2IohCTozfvH2U6dOfeQlrLJYlPAcJppxRnYDEE2DZgd%2FES%2BSSjLLxkvurwXItz7R5Z1t6CWGcdjk83vY1a60zokQFYXqrSDRNkMB7oBjeCNQEsdmnVrT9iDMxAe7wT38WTie4pgGhyqDqKFMhoz09y%2FZt34%2Fhf0FzyCsOMKH0mFtd8ihL4sKLOvZib8fNlvq6eMoy%2Bqb4lZc47YnVk9MK14cQynqw50%2FQPF3PwEHsWAh%2BFRltw99WTDGxpoJojSmjow158j%2FTS6LXg96IZERqKQUy%2FZRopE2vrOdQAg%3D%3D%7Ctkp%3ABk9SR9CE19jqZQ,2025-06-09 12:34:14.437491
ebay,iphone 13,128GB,unlocked,289.95,Pre-Owned,https://www.ebay.com/itm/267276068582?_skw=iPhone+13&epid=11049276145&hash=item3e3ae526e6:g:kvgAAOSwthFoP3X4&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1c%2B%2B86YOBDSMt%2BJPM3tXd%2BC9XYfj6g8FAvhQFv3WvGP5Dg8mXzo%2B0waJFaKaQ%2Bkj5NCiWY2w7Qvd2mD3bbGikA69F6QsDuIbC%2FC3uRGNYJO8Qc13bThs7%2FlzhCIf6EaDoa4NyLLTR8WKgx%2B5wQ%2BsguUPR1mxH4JdcR1NnzRCA%2Bh9uBkFD8qmwt0sEk5gRCOFquuYpdZ6sXYL%2Frk1IrfsT%2FczV5vFXoUE0uHcmopjterOw%3D%3D%7Ctkp%3ABk9SR9CE19jqZQ,2025-06-09 12:34:14.438783
ebay,iphone 13,128GB,unlocked,274.0,Good - Refurbished,https://www.ebay.com/itm/134353979702?_skw=iPhone+13&epid=7049287412&hash=item1f481f0936:g:5LwAAOSw1~xn7BGj&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fFp%2BHQO9rNt3XWPtq0UB9%2BDCmU%2FW9QSMXwqdEJHJtf%2FnjXc%2F67tRYy53wS4Uxfe3nfNu6Qf7fTSzCE6mXjk2oM1k1Q6%2BmEuLz6CUZf1B8GXCneWxysUKoldgIjvhibntHZdvHnDXH8GN8EvWXggmEIFaFyHyGQS7cpIzwYcC%2BKqWcHlFYK9z7OVbbsVkskmWhem7aLCkSCNmXsMAc1m9sBtE%2Bz8zC%2BIcv03xd%2FJfdk1WT%2B5LCf94yqTd9VaCq5wClKOYYTdPXT5%2FRpKBrhnWcb%7Ctkp%3ABk9SR9CE19jqZQ,2025-06-09 12:34:14.440137
ebay,iphone 13,128GB,unknown,224.99,Very Good - Refurbished,https://www.ebay.com/itm/176705815942?_skw=iPhone+13&epid=7065012663&hash=item29247cc586:g:DIUAAOSwty9nRrer&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1exZ2MIEwulwYpt7uPyNmswVqJIrf2UkYNW4U2fDRCzdGV0MD5ykP3kfqlNX57kFTokX8LPd%2Bya%2BMLA5RE%2BCyVrWUFcNwJNU9W9m0WAHhVU901tI%2F4WzfC8Ypv5HQB7HRUWsyiZq7VBHqwVq4KUnN9atZzDeFfgje%2Fann%2BRzjYm40EAoQ%2B7AMxiRQOEe9xwxaqJO4ZIhYGJiZhrTx1TSLn5qV8YNdKsvm9kswDKjCJu9FMKSTUn%2F6%2FTuRrfVTVDxuA%3D%7Ctkp%3ABk9SR9CE19jqZQ,2025-06-09 12:34:14.440137
ebay,iphone 13,128GB,unknown,229.99,Very Good - Refurbished,https://www.ebay.com/itm/196517056235?_skw=iPhone+13&epid=5065010038&hash=item2dc1544eeb:g:uscAAOSwMfFmns2B&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cKxkfsTyLePUqSnVGN39uzrjHje4YrQAZE%2BMJygJLUxan8bZo7DF1osy%2Be8yUxn7%2B9WWA3Yayb9pGdCrpa%2Bt2vQ3Jhk60WBzfNcIg0Mvwh8bGk1pCx0tMCW6NgASQpHnikI3tUKY%2Bdz8TkbZBtF27zUYXy3sQ0lqNQviv65EHP3zj4e8OeL%2Fm%2FsLL5wA7QwgZHVNW4ncXV7gEC%2Bv8LNIWl4bn99I2leUXX2YXBuHuj7dsTu%2B38pldwhO2L16Qxcz8%3D%7Ctkp%3ABk9SR9CE19jqZQ,2025-06-09 12:34:14.440137
ebay,iphone 13,128GB,unknown,299.95,Excellent - Refurbished,https://www.ebay.com/itm/386134763482?_skw=iPhone+13&epid=20049285614&hash=item59e76ce7da:g:~z8AAOSwVZxkNGTt&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1c6VZ5XFIhZCCDo0iF4jr79NBqFab6o5%2BucsF1WVQMxJDfapLAukuUlixSF3St70jDxlQn0qu%2Fy1wkgN4w5Sbq0sLmHt%2FP9%2F5cqk%2BKAyN4S27gumvrqhe0eX0bd1olH7E999vklajoNL%2F95csQsLNEL3xcyzlaZ3htqruh2xWcj2MNcebv%2BhCWOW8fhimR%2FJqGJxdDbKuFw%2F4PRhY7PsKm19EyFS36%2B0Gn7Wm%2BXWj4gJkICEOCog5INqZdvbRB5wcM%3D%7Ctkp%3ABk9SR9CE19jqZQ,2025-06-09 12:34:14.441236
ebay,iphone 13,128GB,unknown,345.0,Brand New,https://www.ebay.com/itm/316091721547?_skw=iPhone+13&epid=14064993588&hash=item499888e74b:g:Jk8AAOSwlgxnYIh6&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fi%2FpJPus8w3iTZx4etXIoUHnzq7SCV3LMHNz9ywdbF%2BQwbu0txrf9YRRgMRp5xD41DJqIAEQx42dULlFeWvEJIgG%2FhDg6MYmyzfe%2F0W5Q1dp7kZCBv0YthL8gEiQO7KqwjAPQeURulLpnEn1nETeOAKZBxKRmDMdNFn0liRb0Y%2FgToXkM1idXjwo5d%2B5x8B%2F%2BdM8CAzK3TpXbx%2FtCV0gRGbZHwHdGGCmYvpd0FSbZnIw%3D%3D%7Ctkp%3ABk9SR9CE19jqZQ,2025-06-09 12:34:14.441236
ebay,iphone 13 mini,unknown,unknown,999.0,Pre-Owned,https://www.ebay.com/itm/235928718687?_skw=iPhone+13&epid=17052769721&hash=item36ee728d5f:g:IIoAAOSwuUpnlA~L&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dsUt%2F2aZAebOdI%2Fhxa0PysaraDm7Q1R8KnR1hOJywiRxjfE3EA0LJQ2V6dAZFOeAeUTg9ItevRsPDbHEw5vaGPfLFT80VE%2FXf%2BMmJDurQ%2Ba1y1pSv4YUaXYkVQ3qC%2B7cJDXmJ2AdyI3I52nzOfCHGctUSGhHmPaktvbHPegEcuHKLZ9pCloVhPSWlas7%2FgSPALiV%2Ff2BGLRr5Izf7bTnWbPUw59rQGPgoKSRhH00yORQ%3D%3D%7Ctkp%3ABlBMULyr19jqZQ,2025-06-09 12:34:17.023646
ebay,iphone 13,256GB,unlocked,257.99,Pre-Owned,https://www.ebay.com/itm/205459591762?_skw=iPhone+13&epid=19049287637&hash=item2fd6589252:g:ACcAAeSwfn5oE-9j&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eVpFr%2B1Pkl7ycjcDIcSlpjMfEIleizBUPMU3ypCG56PAOFHNdmrZdwWOL8k4VmYVK%2BFT36o4KwVF3xnOz%2BSg6XxZG%2BZ19lY2jNOYfqIW4UyyKNrVglariuqF3fyTHoxbzvLaNC4zDO6yhn1JBueaVx%2By4ldhUwSJ3R6fkchdKygAA2%2B822hlW7%2F1gZM1SzuefTPtyoQeoslgmc6o2V7Cjht2xTZqPVjYuhz9NxIrnLYA%3D%3D%7Ctkp%3ABk9SR7yr19jqZQ,2025-06-09 12:34:17.025134
ebay,iphone 13,128GB,unknown,227.99,Very Good - Refurbished,https://www.ebay.com/itm/205529824529?_skw=iPhone+13&epid=7065011220&hash=item2fda883d11:g:Rv4AAOSwXcRoPbuh&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cGdIZg0pyct89tbqPY0d9nEEqlvKlNxJGnZHurxq3eIahq9fxIQCHTDPENtmgiDcbqQn8oyKYREu03kFMM25Y2398ZYsTQmSKIsLaCWcQmV2PMHdlK5aM4PvS66TAWjlW9dpo0gGfM1Huka1GSgkDjYpeVPYyJ8P%2FUXCCsMI0gY04hCrZeeLsvsirgQM%2Bd4bMJSsvPrRxsQXfVoALIZApVNGpmC0vzRoGZ7xJqsKKQOA%3D%3D%7Ctkp%3ABk9SR7yr19jqZQ,2025-06-09 12:34:17.027150
ebay,iphone 13,128GB,unlocked,259.99,Pre-Owned,https://www.ebay.com/itm/277155463690?_skw=iPhone+13&epid=11049276145&hash=item4087c0c20a:g:AdYAAOSwTrtn3A9M&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dO5o%2BgBpPLkgv%2BKS%2FGt3EmXtA%2BM1tbfXMYAuA2Pi38JzNff21DpGqR9KQw%2B3ccu%2Bom%2FXC38G1yvfZQ7eokbETDMQ%2FmsLrWx0jGeIMU2NTBlKiv4hr%2BBwsViQr1qJ5BmIDPAPIrDqGq%2BVvlJRAlfd1OWitBbsXBZ0Yctu%2BsrQCKJjkO7rWrA4qaFd7gSXCosGfet9zRMMAzkmCCdSf6i9esWNopDvx0mreFSPKPxcgqmkV7LMm1FnZ7Piic%2FrdunfL9pCnuQXVAIfeO8DyxMnO%2F%7Ctkp%3ABk9SR7yr19jqZQ,2025-06-09 12:34:17.029151
ebay,iphone 13,128GB,unknown,249.99,Brand New,https://www.ebay.com/itm/286510273575?_skw=iPhone+13&epid=3065005809&hash=item42b557d427:g:2KUAAeSwS2xoBz2h&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1d%2B8CO59v%2FUnpKjshET1N%2BQz99ERyCVsgPNpEpddbdj2ph3fVQIL32Lg5hoHHXoeeYKRmihxminXs1KMhHoqE6GoCDkwAgyH7hccM4IQ%2F5n6hJK0DAmyLY1KeD8Uw1vi5Q0%2F5tDhjdUuwrWYBWoKEA9LPLJnB4VcyJum8UTyMRvOUiEQhpAuGmm%2Fml%2BFcQhX2%2FTqCt%2BrFhl5KrylDKGMX7hrdcYDSLHmFaiFyF7XcwvyA%3D%3D%7Ctkp%3ABk9SR7yr19jqZQ,2025-06-09 12:34:17.029151
ebay,iphone 13 mini,128GB,unlocked,334.99,Brand New,https://www.ebay.com/itm/376196258496?_skw=iPhone+13&epid=26049291214&hash=item57970b5ac0:g:AIgAAOSwmUFoHJ7q:sc:ShippingMethodStandard!46256!US!-1&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cHZbkUrsExXXAUUTCQ%2BAQS4wS85D4Su%2FbPVqtCUwlwkZuJVlQuha2oMV7JQmdN53nBHz4rm6hXyIGbAviVCngh2SOLvzJc31LeZ28XTtbzI35hvS%2BoZD81A434DhOIvPk0kEIQZbCBTV9cEezaJA8vm977T4zFsn7fNFkwETLOUnCEo4EIehho1sq3JC0C%2Ft4jXJttWuU%2F0cvaFuW5ygcysAjy1xjYn%2FtMntdVLFByVQ%3D%3D%7Ctkp%3ABk9SR7yr19jqZQ,2025-06-09 12:34:17.030162
ebay,iphone 13,128GB,unlocked,700.0,Brand New,https://www.ebay.com/itm/176811114171?_skw=iPhone+13&epid=23071477405&hash=item292ac37ebb:g:FRQAAOSwA3tnmKY1&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1d6UwEsENVPb2GlTpVeknJVDflMcFPEJzZ9BwhK7c%2BG5kKaPWMmSCiK%2FjvCyFkOan8xLy97moZJSkdlhVZvGL1QR%2BKzYy%2BNS1OuD3DSTiaWzun54ZoH6lkXXiJtHa%2Bno86VBH76Bc5Nu9H0TaCcI3NR9%2FzOeHVEvQzF4%2FtaI%2F7ITxg%2F%2BCE5muImLoyLbPk6lg3SbzORORFTfOt6ho6oeLATzFvgT9Pqk%2FQa6HF%2FaY3T9Q%3D%3D%7Ctkp%3ABlBMUL6r19jqZQ,2025-06-09 12:34:17.032163
ebay,iphone 13 pro max,unknown,unlocked,617.49,Pre-Owned,https://www.ebay.com/itm/326503608869?_skw=iPhone+13&epid=16049279989&hash=item4c0521b225:g:mOgAAOSw6O5nfYO8&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dD%2BL20sgMctHsF2Gu5X7t1TLZc2APM7xw6Jq%2Fj6G6xbr9xQHPNAi9L%2Fu%2FpA6cXIt4lMK4hCZDWIyRtX%2F20WBYTXXxoIJcTBD3XMW0I32Qsv%2BoABzX1wUP%2BjPrRrI8TTxPjKKilONkNqPKD0bq0nToldBk%2BiAhWLhRPuTKpkoQkU9WOp7NbGkISbFFCw3spWuvFy5IwlXcSGgxnoirnQIL7%2FLbxzzhH9F0MzfaIquw4kQf7gdIyzT8pVHLO%2FiHUVdt%2FjPLdB79osa5Rx6osl%2BL%2F%7Ctkp%3ABk9SR76r19jqZQ,2025-06-09 12:34:17.033167
ebay,iphone 13 mini,128GB,unlocked,251.95,Very Good - Refurbished,https://www.ebay.com/itm/304517572567?_skw=iPhone+13&epid=5049289969&hash=item46e6a967d7:g:mEQAAOSwxbFlDb2R&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cbxunyyf2tnFFjnWGf5Ix%2FlCG%2BELeLhKG1PVGx5lEBkpdQSA3p4juuJNmWLyXxz005qPODssui8oY05yXQc0At1%2FWKIg9wTBbsCGjVO8FnUESkEEfKOI%2Bi4NfLMa0tp1NCZ8BuevGin9Ex9zlveuT9MukiAt83gp%2B%2BzmwhGC3xS6HSLuCYnYLh58Bfgd1WAz9SvTIog4fFZ6qrsUdQ0pVLXopXrRvy%2BoJLAGi%2Bu%2BNjmQ%3D%3D%7Ctkp%3ABk9SR76r19jqZQ,2025-06-09 12:34:17.033167
ebay,iphone 13,128GB,unknown,239.99,Good - Refurbished,https://www.ebay.com/itm/186584582879?_skw=iPhone+13&epid=25049270842&hash=item2b714ecadf:g:DooAAOSwyudmnujx&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fnv3%2B1zAfihecab%2B3Lzoa5G%2Fa4zbovO532jv8R9%2F1B%2FJpRuEDhHBquPD8%2B9sX1zIBGQht4I2TVPMlQ5Lat0YAKFdNeg2yKzjXotnLFURcw6PhPljan1tv7uxhE3pMJvVpvPUiKQRGPpbBzycFR7CfZJxk9taJkwtUy2bDCEd27LSo1ZoiZzh21S0GmncEz%2B4ALbsAlKlMSwVOpvaJVCtVf8gZ7KuysAUf9kNWbYChotQ%3D%3D%7Ctkp%3ABk9SR76r19jqZQ,2025-06-09 12:34:17.034163
ebay,iphone 13,256GB,unlocked,294.95,Good - Refurbished,https://www.ebay.com/itm/295267694886?_skw=iPhone+13&epid=25049270798&hash=item44bf537926:g:vlYAAOSwohlk74bW&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cJlWIOTo0RQvLOAl8agilKuGZ%2BHUT2ZoL%2BlHF05LeBHTLM6uMSnmYCEGIpA8XhcT3jqtiW5HJ4SO95L%2BCsQBcZHL4aquDnlQX%2FF3DkzcrfkWU60aUq8bWKIR61Zm2Z1G9l%2FcuEU%2BLTmrwRJU5wwpbEOKjXNBfQnoaQ4pHhAaa%2FG4jrsMUGMlUqcvm80ZSj1LRJVavZYbL8l0Pg8RZWJInWb82Q4UvV55XLX1SjD3NtCKmkMVwmvcQTJKuKz5HA%2BN8fJGQyQJca4tfnoWSA3QIl%7Ctkp%3ABk9SR76r19jqZQ,2025-06-09 12:34:17.035172
ebay,iphone 13 pro,256GB,unlocked,422.71,Good - Refurbished,https://www.ebay.com/itm/356176854959?_skw=iPhone+13&epid=8049288657&hash=item52edcb7faf:g:GNYAAOSwQwpnFrt4&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eLaHZeyyb3nhMfnmtWE1z2Q8OdrP77%2FvlARjpKSS4xQH9H0otLYQZbcCO00eyL7ezxg9YzjRyx7ZH2QcP9Vtc--VQmstFyyqMw7XmVLaNFJBsoUgFCRCcC1joi21o73b0q5tHX5E1ln7Fjf0bM5gsV4DYkqmUscM%2FVuv9qma2yisRGCxuzzdfVE3AYX9JzSbVv0FhUmuNCzRUVGbPIM%2BuAoYvPYeT5ADs7SBkTzuKL8w%3D%3D%7Ctkp%3ABk9SR76r19jqZQ,2025-06-09 12:34:17.035172
